SOURCE_ROW,TIME,PI,X,Y,RA,DEC,KEV,MISSION,INSTRUMENT,OBSERVATION_ID,RECORD_KEY
592469,456552078.45088494,374,706,566,350.8733,58.769173,1.3651,suzaku,xis,508011020,suzaku/xis/508011020
592645,456552082.45088494,583,716,683,350.86774,58.803043,2.12795,suzaku,xis,508011020,suzaku/xis/508011020
592849,456552086.45088387,227,682,849,350.8868,58.851097,0.82855,suzaku,xis,508011020,suzaku/xis/508011020
593049,456552092.45088387,640,727,831,350.86163,58.84589,2.336,suzaku,xis,508011020,suzaku/xis/508011020
593314,456552090.45088387,287,661,643,350.89847,58.791454,1.04755,suzaku,xis,508011020,suzaku/xis/508011020
594448,456552102.45088166,355,699,768,350.87726,58.82765,1.29575,suzaku,xis,508011020,suzaku/xis/508011020
594538,456552104.45088166,423,716,740,350.86777,58.819546,1.54395,suzaku,xis,508011020,suzaku/xis/508011020
594605,456552106.45088166,269,753,649,350.84705,58.793205,0.98185,suzaku,xis,508011020,suzaku/xis/508011020
596319,456552130.45087844,647,651,789,350.9041,58.833717,2.36155,suzaku,xis,508011020,suzaku/xis/508011020
596351,456552132.45087844,475,764,828,350.8409,58.845024,1.73375,suzaku,xis,508011020,suzaku/xis/508011020
596708,456552132.45087844,442,745,701,350.85153,58.808258,1.6133,suzaku,xis,508011020,suzaku/xis/508011020
596779,456552134.45087737,1485,846,792,350.79504,58.834595,5.42025,suzaku,xis,508011020,suzaku/xis/508011020
597975,456552146.4508763,267,806,717,350.81744,58.81289,0.97455,suzaku,xis,508011020,suzaku/xis/508011020
599025,456552164.45087415,918,776,814,350.8342,58.840973,3.3507,suzaku,xis,508011020,suzaku/xis/508011020
599374,456552164.45087415,234,837,599,350.80014,58.778725,0.8541,suzaku,xis,508011020,suzaku/xis/508011020
599466,456552166.4508731,466,906,777,350.7615,58.83024,1.7009,suzaku,xis,508011020,suzaku/xis/508011020
599742,456552172.4508731,725,759,872,350.84372,58.85776,2.64625,suzaku,xis,508011020,suzaku/xis/508011020
600772,456552180.450872,371,728,652,350.86102,58.79407,1.35415,suzaku,xis,508011020,suzaku/xis/508011020
600918,456552184.450871,823,828,829,350.8051,58.84531,3.00395,suzaku,xis,508011020,suzaku/xis/508011020
601258,456552184.450871,784,747,717,350.85043,58.81289,2.8616,suzaku,xis,508011020,suzaku/xis/508011020
602427,456552204.45086884,282,707,801,350.8728,58.837204,1.0293,suzaku,xis,508011020,suzaku/xis/508011020
604435,456552228.45086575,229,916,885,350.75583,58.8615,0.83585,suzaku,xis,508011020,suzaku/xis/508011020
604895,456552230.4508647,667,821,768,350.80905,58.827652,2.43455,suzaku,xis,508011020,suzaku/xis/508011020
605406,456552234.4508647,346,694,737,350.88007,58.818672,1.2629,suzaku,xis,508011020,suzaku/xis/508011020
605408,456552234.4508647,320,701,771,350.87616,58.828518,1.168,suzaku,xis,508011020,suzaku/xis/508011020
605788,456552244.45086366,510,841,852,350.79782,58.851967,1.8615,suzaku,xis,508011020,suzaku/xis/508011020
605864,456552238.45086366,359,751,586,350.84818,58.774967,1.31035,suzaku,xis,508011020,suzaku/xis/508011020
605938,456552240.45086366,735,839,680,350.799,58.802174,2.68275,suzaku,xis,508011020,suzaku/xis/508011020
606131,456552242.45086366,633,616,595,350.92358,58.777542,2.31045,suzaku,xis,508011020,suzaku/xis/508011020
607983,456552264.45086056,479,776,655,350.8342,58.79494,1.74835,suzaku,xis,508011020,suzaku/xis/508011020
608021,456552264.45086056,517,681,683,350.8873,58.80304,1.88705,suzaku,xis,508011020,suzaku/xis/508011020
608607,456552270.45085955,521,607,577,350.9286,58.772327,1.90165,suzaku,xis,508011020,suzaku/xis/508011020
608951,456552280.4508585,409,880,772,350.77603,58.828796,1.49285,suzaku,xis,508011020,suzaku/xis/508011020
608961,456552280.4508585,1049,843,779,350.79672,58.830833,3.82885,suzaku,xis,508011020,suzaku/xis/508011020
609654,456552286.45085746,1407,717,833,350.86722,58.84647,5.13555,suzaku,xis,508011020,suzaku/xis/508011020
610247,456552292.45085746,519,705,711,350.8739,58.81115,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
610948,456552302.45085543,347,855,844,350.78998,58.849648,1.26655,suzaku,xis,508011020,suzaku/xis/508011020
611323,456552302.45085543,1092,647,685,350.9063,58.803608,3.9858,suzaku,xis,508011020,suzaku/xis/508011020
612525,456552322.4508534,604,734,829,350.8577,58.845314,2.2046,suzaku,xis,508011020,suzaku/xis/508011020
613226,456552330.45085245,361,659,819,350.89966,58.842403,1.31765,suzaku,xis,508011020,suzaku/xis/508011020
613567,456552332.45085245,962,815,717,350.8124,58.81289,3.5113,suzaku,xis,508011020,suzaku/xis/508011020
613577,456552332.45085245,373,776,684,350.8342,58.803337,1.36145,suzaku,xis,508011020,suzaku/xis/508011020
614189,456552338.45085144,504,674,715,350.89124,58.8123,1.8396,suzaku,xis,508011020,suzaku/xis/508011020
614470,456552346.4508505,471,835,798,350.8012,58.836334,1.71915,suzaku,xis,508011020,suzaku/xis/508011020
614477,456552346.4508505,323,819,781,350.81015,58.831417,1.17895,suzaku,xis,508011020,suzaku/xis/508011020
614913,456552348.4508505,684,761,678,350.8426,58.8016,2.4966,suzaku,xis,508011020,suzaku/xis/508011020
616122,456552360.45084846,840,688,618,350.88336,58.78422,3.066,suzaku,xis,508011020,suzaku/xis/508011020
617595,456552378.45084655,591,637,728,350.91193,58.816055,2.15715,suzaku,xis,508011020,suzaku/xis/508011020
617990,456552382.4513338,508,854,713,350.7906,58.811726,1.8542,suzaku,xis,508011020,suzaku/xis/508011020
618618,456552396.4508446,630,741,828,350.8538,58.845024,2.2995,suzaku,xis,508011020,suzaku/xis/508011020
618927,456552396.4508446,369,849,667,350.79343,58.79841,1.34685,suzaku,xis,508011020,suzaku/xis/508011020
620522,456552418.4508417,553,716,820,350.86777,58.842705,2.01845,suzaku,xis,508011020,suzaku/xis/508011020
621163,456552426.4508408,419,691,876,350.88177,58.858913,1.52935,suzaku,xis,508011020,suzaku/xis/508011020
621286,456552422.4508408,369,680,668,350.88785,58.798695,1.34685,suzaku,xis,508011020,suzaku/xis/508011020
621849,456552436.4508398,960,818,802,350.8107,58.837494,3.504,suzaku,xis,508011020,suzaku/xis/508011020
623636,456552452.4508379,534,718,527,350.86658,58.75788,1.9491,suzaku,xis,508011020,suzaku/xis/508011020
624870,456552466.450836,1005,841,705,350.79788,58.80941,3.66825,suzaku,xis,508011020,suzaku/xis/508011020
624936,456552466.450836,461,628,626,350.9169,58.786522,1.68265,suzaku,xis,508011020,suzaku/xis/508011020
625116,456552472.4508351,605,897,782,350.7665,58.831688,2.20825,suzaku,xis,508011020,suzaku/xis/508011020
625499,456552474.4508351,543,846,707,350.79507,58.80999,1.98195,suzaku,xis,508011020,suzaku/xis/508011020
626265,456552484.45083416,907,865,687,350.78445,58.804195,3.31055,suzaku,xis,508011020,suzaku/xis/508011020
626419,456552486.4508332,608,678,797,350.88904,58.83604,2.2192,suzaku,xis,508011020,suzaku/xis/508011020
626503,456552490.4508332,506,801,806,350.82022,58.838654,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
626629,456552486.4508332,371,778,631,350.8331,58.787994,1.35415,suzaku,xis,508011020,suzaku/xis/508011020
626649,456552486.4508332,411,754,749,350.8465,58.822155,1.50015,suzaku,xis,508011020,suzaku/xis/508011020
626839,456552490.4508332,757,706,727,350.87335,58.81578,2.76305,suzaku,xis,508011020,suzaku/xis/508011020
626932,456552492.4508332,422,675,664,350.89066,58.797535,1.5403,suzaku,xis,508011020,suzaku/xis/508011020
627282,456552494.4508323,578,805,680,350.818,58.802177,2.1097,suzaku,xis,508011020,suzaku/xis/508011020
627979,456552502.4508314,685,850,714,350.79285,58.812016,2.50025,suzaku,xis,508011020,suzaku/xis/508011020
628185,456552506.4508314,759,841,702,350.79788,58.80854,2.77035,suzaku,xis,508011020,suzaku/xis/508011020
629182,456552520.45082957,356,798,1000,350.82187,58.894817,1.2994,suzaku,xis,508011020,suzaku/xis/508011020
629358,456552518.45082957,860,757,660,350.84482,58.79639,3.139,suzaku,xis,508011020,suzaku/xis/508011020
629706,456552524.45082957,763,860,1002,350.7871,58.89539,2.78495,suzaku,xis,508011020,suzaku/xis/508011020
630213,456552530.4508287,555,769,722,350.83813,58.81434,2.02575,suzaku,xis,508011020,suzaku/xis/508011020
630218,456552530.4508287,434,743,672,350.85266,58.799862,1.5841,suzaku,xis,508011020,suzaku/xis/508011020
630896,456552538.4508278,1215,813,638,350.81354,58.790016,4.43475,suzaku,xis,508011020,suzaku/xis/508011020
630960,456552538.4508278,520,666,690,350.8957,58.80506,1.898,suzaku,xis,508011020,suzaku/xis/508011020
631540,456552544.4508269,548,657,666,350.9007,58.79811,2.0002,suzaku,xis,508011020,suzaku/xis/508011020
631885,456552552.450826,227,697,857,350.87842,58.853416,0.82855,suzaku,xis,508011020,suzaku/xis/508011020
632427,456552558.4508251,542,675,820,350.89072,58.842697,1.9783,suzaku,xis,508011020,suzaku/xis/508011020
632804,456552560.4508251,158,686,691,350.88452,58.805355,0.5767,suzaku,xis,508011020,suzaku/xis/508011020
633390,456552566.4508242,518,621,647,350.9208,58.7926,1.8907,suzaku,xis,508011020,suzaku/xis/508011020
635146,456552592.4508216,529,762,792,350.84204,58.834602,1.93085,suzaku,xis,508011020,suzaku/xis/508011020
635200,456552594.4508216,535,805,840,350.81796,58.8485,1.95275,suzaku,xis,508011020,suzaku/xis/508011020
635235,456552594.4508216,1458,694,819,350.8801,58.842415,5.3217,suzaku,xis,508011020,suzaku/xis/508011020
635713,456552598.4508207,707,704,887,350.8745,58.862103,2.58055,suzaku,xis,508011020,suzaku/xis/508011020
636531,456552612.45081985,413,791,762,350.8258,58.825916,1.50745,suzaku,xis,508011020,suzaku/xis/508011020
637305,456552620.45081896,330,736,817,350.8566,58.84184,1.2045,suzaku,xis,508011020,suzaku/xis/508011020
637497,456552616.45081896,512,623,624,350.91968,58.785942,1.8688,suzaku,xis,508011020,suzaku/xis/508011020
638594,456552634.4508172,492,817,744,350.81128,58.820705,1.7958,suzaku,xis,508011020,suzaku/xis/508011020
638628,456552634.4508172,553,724,794,350.86328,58.83518,2.01845,suzaku,xis,508011020,suzaku/xis/508011020
638973,456552634.4508172,461,736,653,350.85657,58.79436,1.68265,suzaku,xis,508011020,suzaku/xis/508011020
639787,456552644.4508164,802,620,670,350.9214,58.79926,2.9273,suzaku,xis,508011020,suzaku/xis/508011020
639826,456552646.45081556,485,788,786,350.82748,58.832867,1.77025,suzaku,xis,508011020,suzaku/xis/508011020
640211,456552648.45081556,517,792,695,350.82526,58.806522,1.88705,suzaku,xis,508011020,suzaku/xis/508011020
640228,456552648.45081556,1428,750,734,350.84875,58.81781,5.2122,suzaku,xis,508011020,suzaku/xis/508011020
640386,456552652.45081556,755,802,732,350.81967,58.81723,2.75575,suzaku,xis,508011020,suzaku/xis/508011020
640685,456552660.45081466,550,853,744,350.79114,58.820698,2.0075,suzaku,xis,508011020,suzaku/xis/508011020
641537,456552662.45081383,689,630,711,350.91583,58.81113,2.51485,suzaku,xis,508011020,suzaku/xis/508011020
641766,456552668.45081383,398,728,630,350.86102,58.7877,1.4527,suzaku,xis,508011020,suzaku/xis/508011020
641942,456552672.450813,506,822,889,350.80844,58.862682,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
642694,456552682.45081216,459,761,828,350.8426,58.845024,1.67535,suzaku,xis,508011020,suzaku/xis/508011020
643128,456552684.45081216,953,729,734,350.86047,58.81781,3.47845,suzaku,xis,508011020,suzaku/xis/508011020
644000,456552696.4508105,558,834,924,350.80173,58.87281,2.0367,suzaku,xis,508011020,suzaku/xis/508011020
644007,456552696.4508105,674,771,791,350.837,58.834312,2.4601,suzaku,xis,508011020,suzaku/xis/508011020
644058,456552698.4508105,745,815,827,350.81238,58.844734,2.71925,suzaku,xis,508011020,suzaku/xis/508011020
644370,456552698.4508105,537,867,704,350.78333,58.809116,1.96005,suzaku,xis,508011020,suzaku/xis/508011020
646112,456552724.45080805,395,817,829,350.81125,58.84531,1.44175,suzaku,xis,508011020,suzaku/xis/508011020
646339,456552720.45080805,468,653,623,350.90292,58.78566,1.7082,suzaku,xis,508011020,suzaku/xis/508011020
647035,456552728.4508072,693,626,648,350.91803,58.792892,2.52945,suzaku,xis,508011020,suzaku/xis/508011020
647153,456552732.4508072,894,808,686,350.8163,58.803913,3.2631,suzaku,xis,508011020,suzaku/xis/508011020
647385,456552738.45080644,407,844,739,350.79617,58.819252,1.48555,suzaku,xis,508011020,suzaku/xis/508011020
647701,456552738.45080644,752,873,693,350.78,58.80593,2.7448,suzaku,xis,508011020,suzaku/xis/508011020
647959,456552744.4508056,833,785,758,350.82916,58.82476,3.04045,suzaku,xis,508011020,suzaku/xis/508011020
648225,456552742.4508056,583,639,702,350.9108,58.80853,2.12795,suzaku,xis,508011020,suzaku/xis/508011020
648537,456552750.45080477,469,825,768,350.8068,58.827652,1.71185,suzaku,xis,508011020,suzaku/xis/508011020
649175,456552754.45080477,835,852,1033,350.7916,58.904366,3.04775,suzaku,xis,508011020,suzaku/xis/508011020
649510,456552758.450804,400,695,637,350.87946,58.789722,1.46,suzaku,xis,508011020,suzaku/xis/508011020
650154,456552766.45080316,541,730,653,350.85992,58.79436,1.97465,suzaku,xis,508011020,suzaku/xis/508011020
650367,456552770.45080316,696,665,587,350.8962,58.77524,2.5404,suzaku,xis,508011020,suzaku/xis/508011020
650584,456552774.4508024,646,683,829,350.88623,58.845306,2.3579,suzaku,xis,508011020,suzaku/xis/508011020
650679,456552778.4508024,661,787,814,350.82806,58.840973,2.41265,suzaku,xis,508011020,suzaku/xis/508011020
651639,456552784.4508016,562,647,748,350.90634,58.821846,2.0513,suzaku,xis,508011020,suzaku/xis/508011020
652521,456552798.4508,1355,781,845,350.8314,58.849945,4.94575,suzaku,xis,508011020,suzaku/xis/508011020
653387,456552812.4507992,517,722,849,350.8644,58.8511,1.88705,suzaku,xis,508011020,suzaku/xis/508011020
653877,456552816.45079845,842,727,783,350.8616,58.831997,3.0733,suzaku,xis,508011020,suzaku/xis/508011020
654349,456552820.45079845,2335,727,716,350.8616,58.8126,8.52275,suzaku,xis,508011020,suzaku/xis/508011020
655081,456552830.4507969,824,808,838,350.81628,58.84792,3.0076,suzaku,xis,508011020,suzaku/xis/508011020
655092,456552830.4507969,995,766,803,350.8398,58.837788,3.63175,suzaku,xis,508011020,suzaku/xis/508011020
656037,456552838.4507961,550,795,712,350.82358,58.811443,2.0075,suzaku,xis,508011020,suzaku/xis/508011020
656456,456552844.4507961,1236,638,602,350.9113,58.77958,4.5114,suzaku,xis,508011020,suzaku/xis/508011020
656581,456552848.45079535,401,850,959,350.79276,58.882942,1.46365,suzaku,xis,508011020,suzaku/xis/508011020
657029,456552850.45079535,309,766,701,350.83978,58.808258,1.12785,suzaku,xis,508011020,suzaku/xis/508011020
657476,456552854.451527,504,836,640,350.8007,58.790592,1.8396,suzaku,xis,508011020,suzaku/xis/508011020
658085,456552868.4515262,426,780,855,350.83197,58.85284,1.5549,suzaku,xis,508011020,suzaku/xis/508011020
658614,456552872.45152545,516,740,798,350.85434,58.836338,1.8834,suzaku,xis,508011020,suzaku/xis/508011020
658777,456552870.45152545,713,791,615,350.82584,58.78336,2.60245,suzaku,xis,508011020,suzaku/xis/508011020
658998,456552874.45152545,928,712,712,350.87,58.81144,3.3872,suzaku,xis,508011020,suzaku/xis/508011020
660262,456552890.45079154,503,778,724,350.8331,58.81492,1.83595,suzaku,xis,508011020,suzaku/xis/508011020
661336,456552906.45079005,273,663,798,350.89743,58.836327,0.99645,suzaku,xis,508011020,suzaku/xis/508011020
661764,456552908.45079005,775,703,766,350.87503,58.827072,2.82875,suzaku,xis,508011020,suzaku/xis/508011020
662239,456552912.4507893,1176,712,729,350.87,58.81636,4.2924,suzaku,xis,508011020,suzaku/xis/508011020
663380,456552932.4507878,739,764,786,350.8409,58.832867,2.69735,suzaku,xis,508011020,suzaku/xis/508011020
663397,456552932.4507878,454,709,802,350.87167,58.837494,1.6571,suzaku,xis,508011020,suzaku/xis/508011020
663531,456552928.4507878,360,795,679,350.82358,58.801888,1.314,suzaku,xis,508011020,suzaku/xis/508011020
663787,456552932.4507878,721,706,768,350.87335,58.827652,2.63165,suzaku,xis,508011020,suzaku/xis/508011020
665256,456552952.4507856,1018,849,782,350.79337,58.8317,3.7157,suzaku,xis,508011020,suzaku/xis/508011020
665919,456552958.4507848,177,686,788,350.88455,58.83344,0.64605,suzaku,xis,508011020,suzaku/xis/508011020
666004,456552962.4507848,502,819,847,350.81015,58.85052,1.8323,suzaku,xis,508011020,suzaku/xis/508011020
666013,456552962.4507848,578,783,813,350.8303,58.840683,2.1097,suzaku,xis,508011020,suzaku/xis/508011020
666412,456552964.4507848,454,791,752,350.8258,58.82302,1.6571,suzaku,xis,508011020,suzaku/xis/508011020
666633,456552970.4507841,371,768,799,350.83868,58.836628,1.35415,suzaku,xis,508011020,suzaku/xis/508011020
667368,456552980.4507833,380,704,792,350.87448,58.8346,1.387,suzaku,xis,508011020,suzaku/xis/508011020
667579,456552978.4507833,366,754,684,350.8465,58.803337,1.3359,suzaku,xis,508011020,suzaku/xis/508011020
668202,456552984.4507826,432,637,695,350.9119,58.8065,1.5768,suzaku,xis,508011020,suzaku/xis/508011020
668704,456552990.4507818,870,742,679,350.8532,58.801888,3.1755,suzaku,xis,508011020,suzaku/xis/508011020
669043,456552996.4507818,578,679,744,350.88846,58.820698,2.1097,suzaku,xis,508011020,suzaku/xis/508011020
669174,456553000.4507811,576,802,819,350.81964,58.84242,2.1024,suzaku,xis,508011020,suzaku/xis/508011020
669616,456553002.4507811,508,705,750,350.8739,58.82244,1.8542,suzaku,xis,508011020,suzaku/xis/508011020
669985,456553012.45078033,2373,757,821,350.84485,58.843,8.66145,suzaku,xis,508011020,suzaku/xis/508011020
670016,456553006.45078033,790,852,715,350.79172,58.8123,2.8835,suzaku,xis,508011020,suzaku/xis/508011020
670158,456553008.45078033,1193,759,668,350.84372,58.798706,4.35445,suzaku,xis,508011020,suzaku/xis/508011020
670496,456553014.4507796,359,764,810,350.8409,58.839813,1.31035,suzaku,xis,508011020,suzaku/xis/508011020
671380,456553028.4507789,841,689,806,350.88287,58.83865,3.06965,suzaku,xis,508011020,suzaku/xis/508011020
671954,456553034.4507782,512,842,865,350.79727,58.855732,1.8688,suzaku,xis,508011020,suzaku/xis/508011020
672024,456553036.4507782,496,786,759,350.8286,58.82505,1.8104,suzaku,xis,508011020,suzaku/xis/508011020
672103,456553030.4507782,1179,761,589,350.8426,58.775833,4.30335,suzaku,xis,508011020,suzaku/xis/508011020
672673,456553042.4507774,1390,718,845,350.86667,58.849945,5.0735,suzaku,xis,508011020,suzaku/xis/508011020
673881,456553056.450776,1211,887,790,350.77213,58.834007,4.42015,suzaku,xis,508011020,suzaku/xis/508011020
674009,456553060.450776,319,856,847,350.78943,58.850517,1.16435,suzaku,xis,508011020,suzaku/xis/508011020
674208,456553056.450776,490,683,595,350.88614,58.77756,1.7885,suzaku,xis,508011020,suzaku/xis/508011020
674263,456553058.450776,654,795,644,350.8236,58.791756,2.3871,suzaku,xis,508011020,suzaku/xis/508011020
674438,456553060.450776,738,638,645,350.91132,58.792027,2.6937,suzaku,xis,508011020,suzaku/xis/508011020
674626,456553066.4507752,2064,789,1020,350.8269,58.900608,7.5336,suzaku,xis,508011020,suzaku/xis/508011020
675404,456553070.4507745,462,794,604,350.82416,58.780178,1.6863,suzaku,xis,508011020,suzaku/xis/508011020
675911,456553080.4507738,501,697,793,350.8784,58.83489,1.82865,suzaku,xis,508011020,suzaku/xis/508011020
